source_language,target_language,source,reference,doc_id,client_id,sender
en,fr,Tap Device information.,Appuyez sur Informations sur l'appareil.,en_fr_#CLIENT-02#_default021-01-10-13,#CLIENT-02#,agent
en,fr,5,5,en_fr_#CLIENT-02#_default021-01-10-13,#CLIENT-02#,agent
en,fr,"Beside Repair your #PRS_ORG# account, tap Repair.","À côté de Réparer votre compte #PRS_ORG#, appuyez sur Réparer.",en_fr_#CLIENT-02#_default021-01-10-13,#CLIENT-02#,agent
en,fr,6,6,en_fr_#CLIENT-02#_default021-01-10-13,#CLIENT-02#,agent
en,fr,Tap Repair now.,Appuyez sur Réparer maintenant.,en_fr_#CLIENT-02#_default021-01-10-13,#CLIENT-02#,agent
fr,en,Merci #NAME# ça a marché!!!,"Thank you #NAME#, it worked!!!",en_fr_#CLIENT-02#_default021-01-10-13,#CLIENT-02#,customer
fr,en,Au revoir,Goodbye.,en_fr_#CLIENT-02#_default021-01-10-13,#CLIENT-02#,customer
en,fr,Great!,Très bien.,en_fr_#CLIENT-02#_default021-01-10-13,#CLIENT-02#,agent
en,fr,Enjoy your book!,Bonne lecture !,en_fr_#CLIENT-02#_default021-01-10-13,#CLIENT-02#,agent
en,fr,Is there anything else I can help you with?,Y a-t-il autre chose que je puisse faire pour vous aider ?,en_fr_#CLIENT-02#_default021-01-10-13,#CLIENT-02#,agent
fr,en,non merci encore,"No, thanks again.",en_fr_#CLIENT-02#_default021-01-10-13,#CLIENT-02#,customer
en,fr,"Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today.","Merci d'avoir contacté #PRS_ORG#, ce fut un plaisir de vous aider aujourd'hui.",en_fr_#CLIENT-02#_default021-01-10-13,#CLIENT-02#,agent
en,fr,I hope you have an excellent day.,J'espère que vous passez une excellente journée.,en_fr_#CLIENT-02#_default021-01-10-13,#CLIENT-02#,agent
fr,en,ok,Ok.,en_fr_#CLIENT-02#_default021-01-10-13,#CLIENT-02#,customer
fr,en,Je n'arrive plus a acheter un livre.,I can't buy books anymore.,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
fr,en,Je clique sur les photos et il ne se passe rien,I click on the pictures and nothing happens,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
fr,en,#EMAIL#,#EMAIL#,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
en,fr,Thank you for the information.,Merci pour ces informations.,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
en,fr,I will be more than happy to assist you.,Je serai ravi de vous aider.,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
en,fr,What device are you using to purchase your books?,Quel appareil utilisez-vous pour acheter vos livres ?,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
fr,en,dernier livre acheté : incendie nocturne,Last book bought: incendie nocturne,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
fr,en,un pc,a pc,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
en,fr,IS it the web site of the #PRS_ORG# PC app?,Est-ce le site Web ou l'application #PRS_ORG# PC ?,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
fr,en,oui,yes,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
en,fr,The site or pc app?,Le site ou l'application PC ?,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
fr,en,le site,the site,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
en,fr,Thank you.,Je vous remercie.,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
en,fr,"Can you please follow these steps,",Pourriez-vous suivre ces étapes ?,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
fr,en,oui,yes,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
en,fr,"On the browser settings,  please erase the cache and cookies.","Dans les paramètres du navigateur, veuillez effacer le cache et les cookies.",en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
en,fr,"Once done so,  please sign out of your account and sign back in.","Une fois cela fait, veuillez vous déconnecter de votre compte et vous reconnecter.",en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
fr,en,je ne sais pas effacer le cache et les cookies,I don't know how to clear the cache and cookies,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
fr,en,j'ai déjà acheté plein de livres sans problème,I've already bought lots of books with no problems,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
en,fr,"I understand, let;s try the steps to resolve the issue.",Je comprends. Essayons les étapes pour résoudre le problème.,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
fr,en,oui,yes,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
en,fr,"Do you see the ""X"" to cloase the tab,  it will be the 3 lines to select te settings.",Voyez-vous le « X » pour fermer l'onglet ? Il s'agira des 3 lignes pour sélectionner les paramètres.,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
en,fr,"Under the ""X"" on the upper right corner.",Sous le « X » dans le coin supérieur droit.,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
fr,en,oui,yes,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
fr,en,je suis sur firefox.,I'm on firefox.,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
fr,en,sous le x,Under the x,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
fr,en,c'est ouverture menu,it's the opening menu,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
en,fr,"Yes,  tha is to browser settings.","Oui, ce sont les paramètres du navigateur.",en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
en,fr,Are you there?,Êtes-vous là ?,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
fr,en,qu'est ce que je dois faire ?,what do I need to do?,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
en,fr,Erase the cache and cookies.,Effacez le cache et les cookies.,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
fr,en,comment ?,how?,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
en,fr,In options.,Dans les options.,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
fr,en,je ne trouve pas,I can't find it,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
en,fr,In the 3 lines.,Dans les 3 lignes.,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
fr,en,quelles 3 lignes ?,Which 3 lines?,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
en,fr,"Under the ""X"" to close the browser.",Sous le « X » pour fermer le navigateur.,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
en,fr,Click the menu button (3 lines) and select Options. ...,Cliquez sur le bouton du menu (3 lignes) et sélectionnez Options.,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
en,fr,Select the Privacy & Security panel.,Sélectionnez le panneau de confidentialité et de sécurité.,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
en,fr,"In the Cookies and Site Data section, click Clear Data….","Dans la section Cookies et données du site, cliquez sur Effacer les données...",en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
en,fr,Remove the check mark in front of #PRS_ORG# and Site Data. ...,Retirez la coche devant #PRS_ORG# et Données du site.,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
en,fr,"With Cached Web Content check marked, click the Clear button.","Une fois la case Contenu Web en cache cochée, cliquez sur le bouton Effacer.",en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
en,fr,Close the about:preferences page.,Fermez la page about:preferences.,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
fr,en,je vais dans ouverture menu sous le X puis dans options mais je ne trouive pas le panneau cité,I go in the opening menu under the X then in options but I can't find the quoted panel,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
en,fr,Those are the steps.,Ce sont les étapes.,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
en,fr,Are you there?,Êtes-vous toujours là ?,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
en,fr,"I am sorry, due to quality purposes I will have to close this chat if I don’t receive a response in 2 minutes.","Je suis désolé, pour des raisons de qualité, je vais devoir fermer ce chat si je ne reçois pas de réponse dans les 2 minutes.",en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
fr,en,oui mais j'ai du mal,yes but I'm having trouble,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
en,fr,Are you suing firefox of chrome?,Utilisez-vous Firefox ou Chrome ?,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
fr,en,non,no,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
fr,en,c'est trop difficile pour moi.,it's too difficult for me.,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
fr,en,Je vais tout effacer et essayer derecommencer à zéro,I'll erase everything and try starting from scratch,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
fr,en,Merci d'avoir essayé,Thank you for trying,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
en,fr,"That will be the method to resolve your issue,  I apologize that you are havinbg troubles to erase teh cache.",Ce sera la méthode pour résoudre votre problème. Je m'excuse que vous rencontriez des problèmes pour effacer le cache.,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
en,fr,Is there anything else I can help you with?,Y a-t-il autre chose que je puisse faire pour vous aider ?,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
fr,en,non merci,no thanks,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,customer
en,fr,"Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today.","Merci d'avoir contacté #PRS_ORG#, ce fut un plaisir de vous aider aujourd'hui.",en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
en,fr,I hope you have an excellent day.,Je vous souhaite une excellente journée.,en_fr_#CLIENT-02#_default021-01-10-54,#CLIENT-02#,agent
fr,en,Bonjour.,Hello.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
fr,en,Je vous contacte au sujet d'un problème que j'ai avec un ebook.,I'm contacting you about a problem I have with an ebook.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
fr,en,"Il s'agit de l'ebook ""Alice in #PRS_ORG#"".","This is the ebook ""Alice in #PRS_ORG#.""",en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
fr,en,"Dans celui-ci, il manquait une page.","In this one, a page was missing.",en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
fr,en,"Après avoir contacté l'éditeur de ce livre, celui-ci m'a dit que le problème avait été résolu et qu'en re-téléchargeant l'ebook il y aurait les modifications.","After contacting the publisher of this book, he told me that the problem had been solved and that by re-downloading the ebook there would be the changes.",en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
fr,en,Or ce n'est pas le cas.,But that is not the case.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
fr,en,#EMAIL#,#EMAIL#,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
fr,en,#NAME# - #ALPHANUMERIC_ID#,#NAME# - #ALPHANUMERIC_ID#,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
en,fr,"Thank you for the information provided, I hope you are doing fine.","Merci pour les informations fournies, j'espère que vous allez bien.",en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
en,fr,Please let me verify your #PRS_ORG# account.,Veuillez me laisser vérifier votre compte #PRS_ORG#.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
en,fr,I will be happy to assist you.,Je serai heureux de vous aider.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
en,fr,Please give me a moment.,Veuillez m'accorder un moment.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
en,fr,"Thank you for waiting, I'm sorry you have issues with the ebook.","Merci d'avoir attendu, je suis désolé que vous ayez des problèmes avec l'eBook.",en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
en,fr,Is this the title?,Est-ce le titre ?,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
fr,en,Tout à fait,Absolutely.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
en,fr,Ok.,D'accord.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
en,fr,Please allow me a moment,"S'il vous plaît, accordez-moi un instant.",en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
en,fr,Thank you for your patience.,Merci pour votre patience.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
en,fr,What kind of device are you using to read the ebook?,Quel type d'appareil utilisez-vous pour lire l'eBook ?,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
fr,en,J'utilise l'application #PRS_ORG# sur ma tablette ou le logiciel #PRS_ORG# sur mon PC,I use the #PRS_ORG# app on my tablet or #PRS_ORG# software on my PC,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
en,fr,Ok.,D'accord.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
en,fr,Please sign out from the #PRS_ORG# account on the #PRS_ORG# app then wait 2 minutes to sign back in again.,"Veuillez vous déconnecter du compte #PRS_ORG# sur l'application #PRS_ORG#, puis attendez 2 minutes pour vous reconnecter.",en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
fr,en,ok,ok,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
fr,en,Je me déconnecte,I will disconnect,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
en,fr,Sign out from the account please,Déconnectez-vous du compte s'il vous plaît,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
fr,en,C'est fait,It is done.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
en,fr,Ok.,D'accord.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
en,fr,Please check if you are now able to see the ebook on your device.,Veuillez vérifier si vous pouvez maintenant voir l'eBook sur votre appareil.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
fr,en,ok je regarde,ok I'll take a look,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
en,fr,"Sure, thanks","Bien sûr, merci",en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
fr,en,Le livre s(ouvre sur l'application #PRS_ORG# ainsi que via #PRS_ORG# mais j'ai toujours le même problème : les pages 56 et 57 sont en doubles et il me manque donc une page.,The book opens on the #PRS_ORG# app as well as via #PRS_ORG# but I still have the same problem: Pages 56 and 57 are duplicated so I miss a page.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
fr,en,"Pourtant, l'éditeur m'a confirmé qu'il avait procédé au changement.","However, the publisher confirmed to me that he had changed it.",en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
en,fr,Do you mean that on the #PRS_ORG# app is solved the problem or you have the same problem even if you try  to download with #PRS_ORG#?,Voulez-vous dire que le problème sur l'application #PRS_ORG# est résolu ou que vous avez le même problème même si vous essayez de télécharger en utilisant #PRS_ORG# ?,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
fr,en,J'ai le même problème que le fichier soit téléchargé via l'application #PRS_ORG#  ou avec l'application #PRS_ORG#.,I have the same problem whether the file is downloaded via the #PRS_ORG# application or with the #PRS_ORG# application.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
en,fr,Ok. What I can do is to  report the ebook to the correct department or if you want a refund I can process it for you?,"D'accord, ce que je peux faire est de signaler l'eBook au service approprié ou si vous voulez un remboursement, je peux le traiter pour vous ?",en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
fr,en,Je préfère que vous le signaliez merci.,I'd prefer you to report it thank you.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
en,fr,Ok.,D'accord.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
en,fr,I will report the ebook and when I get the ebook fix I will inform you by email but I still don't know how long can take to solve the issue.,"Je vais signaler l'eBook et lorsque j'obtiendrai le correctif de l'eBook, je vous informerai par e-mail mais je ne sais toujours pas combien de temps peut prendre pour résoudre le problème.",en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
fr,en,Ok.,Ok.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
fr,en,Je vous remercie.,Thank you.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
en,fr,You're welcome.,Je vous en prie.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
en,fr,Would you like anything else that I can help you with?,Souhaitez-vous autre chose que je puisse vous aider ?,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
fr,en,Non ce sera tout merci.,No that's all thanks.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
en,fr,You're welcome.,Je vous en prie.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
en,fr,It was my pleasure to assist you today.,J'ai eu le plaisir de vous aider aujourd'hui.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
en,fr,Have a wonderful day.,Bonne journée !,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
en,fr,Goodbye.,Au revoir.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
fr,en,Bonne journée à vous aussi.,Good day to you too.,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
fr,en,Au revoir,Goodbye,en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,customer
en,fr,"Take care, bye","Prenez soin de vous, au revoir.",en_fr_#CLIENT-02#_default021-01-10-58,#CLIENT-02#,agent
fr,en,j'ai acheté un roman en euro qui est facturé dans une autre monnaie,I bought a novel in euros that has been billed in another currency,en_fr_#CLIENT-02#_default021-01-17-2,#CLIENT-02#,customer
fr,en,pouvez vous rectifier,Can you correct it,en_fr_#CLIENT-02#_default021-01-17-2,#CLIENT-02#,customer
fr,en,#EMAIL#,#EMAIL#,en_fr_#CLIENT-02#_default021-01-17-2,#CLIENT-02#,customer
fr,en,la femme révélée - roman- achat le 15 janvier 2021  #PHONENUMBER# prix4.99 euros,la femme révélée - roman- purchase on 15 January #PHONENUMBER# price 4.99 euros,en_fr_#CLIENT-02#_default021-01-17-2,#CLIENT-02#,customer
en,fr,Thank you for the information.,Merci pour ces informations.,en_fr_#CLIENT-02#_default021-01-17-2,#CLIENT-02#,agent
en,fr,I will be more than happy to assist you.,Je serai ravi de vous aider.,en_fr_#CLIENT-02#_default021-01-17-2,#CLIENT-02#,agent
en,fr,"In this case, I see you have a billing address from Australia.","Dans ce cas, je vois que vous avez une adresse de facturation en Australie.",en_fr_#CLIENT-02#_default021-01-17-2,#CLIENT-02#,agent
en,fr,That's why you were charged with that currency.,C'est pourquoi vous avez été facturé avec cette devise.,en_fr_#CLIENT-02#_default021-01-17-2,#CLIENT-02#,agent
en,fr,Did you purchased from the Australian website?,Avez-vous effectué votre achat sur le site Web australien ?,en_fr_#CLIENT-02#_default021-01-17-2,#CLIENT-02#,agent
fr,en,non sur le site français j'achète régulièrement et je n'ai jamais eu de problème,No on the French site I buy regularly and I never had any problem,en_fr_#CLIENT-02#_default021-01-17-2,#CLIENT-02#,customer
fr,en,j'ai une adresse en France et le compte bancaire est en Nouvelle Calédonie et je paie donc en euros,I have an address in France and the bank account is in New Caledonia and I therefore pay in euros,en_fr_#CLIENT-02#_default021-01-17-2,#CLIENT-02#,customer
