doc_id,content_type,source_language,target_language,client,brand,tone,source_segment,mt_segment,pe_segment,translation_direction
en_fr_#CLIENT-02#_default020-12-27-28,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"We are sorry, since it's also and old model we don't have any option available for the ereader nor warranty","Nous sommes désolés, car c'est aussi et ancien modèle, nous n'avons aucune option disponible pour la liseuse ni pour la garantie.","Nous sommes désolés. Étant donné qu'il s'agit d'un ancien modèle, nous n'avons aucune option disponible pour la liseuse ni pour la garantie.",agent
en_fr_#CLIENT-02#_default020-12-27-28,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Bien que nous ayons déterminé que votre appareil actuel ne puisse pas être remplacé aux termes garantie standard d'un an, nous sommes heureux de vous offrir un code de réduction pour l'achat d'un nouvel appareil du magasin #PRS_ORG#.","Bien que nous ayons déterminé que votre appareil actuel ne puisse pas être remplacé aux termes garantie standard d'un an, nous sommes heureux de vous offrir un code de réduction pour l'achat d'un nouvel appareil du magasin #PRS_ORG#.","Bien que nous ayons déterminé que votre appareil actuel ne puisse pas être remplacé aux termes garantie standard d'un an, nous sommes heureux de vous offrir un code de réduction pour l'achat d'un nouvel appareil du magasin #PRS_ORG#.",agent
en_fr_#CLIENT-02#_default020-12-27-28,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Veuillez voir ci-dessous les offres actuellement disponibles pour vous:,Veuillez voir ci-dessous les offres actuellement disponibles pour vous:,Veuillez voir ci-dessous les offres actuellement disponibles pour vous :,agent
en_fr_#CLIENT-02#_default020-12-27-28,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"a) 20,00 $ de rabais sur #PRS_ORG#","a) 20,00 $ de rabais sur #PRS_ORG#","a) 20,00 $ de rabais sur #PRS_ORG#",agent
en_fr_#CLIENT-02#_default020-12-27-28,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"b) 20,00 $ de rabais sur #PRS_ORG# Noir","B) 20,00 $ de rabais sur #PRS_ORG# Noir","b) 20,00 $ de rabais sur #PRS_ORG# Noir",agent
en_fr_#CLIENT-02#_default020-12-27-28,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"c) 20,00 $ de rabais sur #PRS_ORG#","C) 20,00 $ de rabais sur #PRS_ORG#","c) 20,00 $ de rabais sur #PRS_ORG#",agent
en_fr_#CLIENT-02#_default020-12-27-28,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"d) 40,00 $ de rabais sur #PRS_ORG# 8GB","D) 40,00 $ de rabais sur #PRS_ORG# 8 Go","d) 40,00 $ de rabais sur #PRS_ORG# 8 Go",agent
en_fr_#CLIENT-02#_default020-12-27-28,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"e) 15,00 $ de rabais sur #PRS_ORG# #NAME#","E) 15,00 $ de rabais sur #PRS_ORG# #NAME#","e) 15,00 $ de rabais sur #PRS_ORG# #NAME#",agent
en_fr_#CLIENT-02#_default020-12-27-28,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,quel est le code,What is the code,what is the code,customer
en_fr_#CLIENT-02#_default020-12-27-28,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"The code is for the discount on the ereader once you make the purchase of the ereader, we can send you the code via email if you are interested, and you can reply to us at anytime you want to make the purchase","Le code est pour le rabais sur le liseuse une fois que vous avez acheté le liseuse, nous pouvons vous envoyer le code par e-mail si vous êtes intéressé, et vous pouvez nous répondre à tout moment que vous souhaitez effectuer l'achat","Le code est pour le rabais sur une liseuse une fois que vous en achetez une. Nous pouvons vous envoyer le code par e-mail si vous êtes intéressé, et vous pouvez nous répondre dès que vous souhaitez effectuer l'achat",agent
en_fr_#CLIENT-02#_default020-12-27-28,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,ok je vais reflechir merci,Ok I'm going to reflechir thanks,"okay, I'll think about that, thanks",customer
en_fr_#CLIENT-02#_default020-12-27-28,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Of course, is there anything else i can help you with?","Bien sûr, y a-t-il autre chose que je puisse faire pour vous aider ?","Bien sûr, y a-t-il autre chose que je puisse faire pour vous aider ?",agent
en_fr_#CLIENT-02#_default020-12-27-28,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today.","Merci d'avoir contacté #PRS_ORG#, j'ai eu le plaisir de vous aider aujourd'hui.","Merci d'avoir contacté #PRS_ORG#, ce fut un plaisir de vous avoir aidé aujourd'hui.",agent
en_fr_#CLIENT-02#_default020-12-27-28,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I hope you have an excellent day.,J'espère que vous passez une excellente journée !,Je vous souhaite une merveilleuse journée.,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,J'ai perdu le chat précédemment lancé..,I lost the previously launched cat..,I lost the connection with the previous chat.,customer
en_fr_#CLIENT-02#_default020-12-27-39,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"#EMAIL#, j'étais en ligne à l'instant avec #NAME#","#EMAIL#, I was online now with #NAME#","#EMAIL#, I was online just now with #NAME#",customer
en_fr_#CLIENT-02#_default020-12-27-39,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Non, je n'ai rien acheté","No, I didn't buy anything","No, I didn't buy anything",customer
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Thank you for the information.,Merci pour l'information.,Merci pour les renseignements.,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I will be more than happy to assist you.,Je serai ravi de vous aider.,Je serai ravi de vous aider.,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Je suis actuellement en Italie et ma liseuse me propose le caralogue de livre en itamien alors que la langie de ma liseuse est en francais,I am currently in Italy and my reader offers me the book caralogue in itamien while the Langie de ma liseuse is in French,"I'm currently in Italy and my reader is showing the book catalog in Italian, though the language on the reader is French",customer
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Please allow me a moment to verify if she is available.,Veuillez m'accorder un moment pour vérifier si elle est disponible.,Veuillez m'accorder un moment pour vérifier si elle est disponible.,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Vous n'avez pas la réponse directement ?,You don't have the answer directly?,You don't have the answer right away?,customer
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Please enter the payment information on your #PRS_ORG# account,Veuillez entrer les informations de paiement sur votre compte #PRS_ORG#,Veuillez entrer les informations de paiement sur votre compte #PRS_ORG#,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Comment faire sans payer ?,How to do without paying?,How can I do this without paying?,customer
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,This will show the books according to your region and you can filter the language,Cela affichera les livres en fonction de votre région et vous pourrez filtrer la langue,Les livres seront affichés en fonction de votre région et vous pouvez filtrer la langue.,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,We are happy to assist you in updating your payment information on your #PRS_ORG# account.,Nous sommes heureux de vous aider à mettre à jour vos informations de paiement sur votre compte #PRS_ORG#.,Nous sommes heureux de vous aider à mettre à jour vos informations de paiement sur votre compte #PRS_ORG#.,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,To begin:,Pour commencer :,Pour commencer :,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,1,1,1,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Visit #URL# on your web browser (#PRS_ORG#, #PRS_ORG#, #PRS_ORG#, #PRS_ORG# and higher).","Visitez #URL# sur votre navigateur Web (#PRS_ORG#, #PRS_ORG#, #PRS_ORG#, #PRS_ORG# et supérieur).","Visitez #URL# sur votre navigateur Web (#PRS_ORG#, #PRS_ORG#, #PRS_ORG#, #PRS_ORG# et versions ultérieures).",agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,2,2,2,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Sign in with your  #PRS_ORG# account's credentials:  You will see 3 options, #PRS_ORG#.","Connectez-vous avec les informations d'identification de votre compte #PRS_ORG# : Vous verrez 3 options, #PRS_ORG#.","Connectez-vous avec les informations d'identification de votre compte #PRS_ORG# : vous verrez 3 options, #PRS_ORG#.",agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Continue with #PRS_ORG# and Continue with #PRS_ORG#; under those, there is a sign that states: ""More sign in options""","Continuez avec #PRS_ORG# et continuez avec #PRS_ORG# ; dans ceux-ci, il y a un signe qui stipule : « Plus d'inscription dans les options »","Continuez avec #PRS_ORG# et continuez avec #PRS_ORG# ; sous ces options, il est écrit : « Plus d'options de connexion ».",agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,b.,b.,b.,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"There you will see more sign in options and on the bottom, click on it and choose ""#PRS_ORG#""","Là, vous verrez plus d'options de connexion et en bas, cliquez dessus et choisissez ""#PRS_ORG#""","Là, vous verrez plus d'options de connexion et en bas, cliquez dessus et choisissez « #PRS_ORG# ».",agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,c. Enter your e-mail address.,c. Entrez votre adresse e-mail.,c. Entrez votre adresse e-mail.,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,d. Tap the Password field.,d. Appuyez sur le champ Mot de passe.,d. Appuyez sur le champ Mot de passe.,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,e. Enter your password.,e. Tapez votre mot de passe.,e. Saisissez votre mot de passe.,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,f. Tap Continue.,f. Appuyez sur Continuer.,f. Appuyez sur Continuer.,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,g.  Complete the human verification puzzle to proceed (if required).,g. Complétez le puzzle de vérification humaine pour continuer (si nécessaire).,g. Complétez le puzzle de vérification humaine pour continuer (si nécessaire).,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,3,3,3,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Click on the profile icon again select My Account.,Cliquez à nouveau sur l'icône du profil et sélectionnez Mon compte.,Cliquez à nouveau sur l'icône du profil et sélectionnez Mon compte.,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Click on Account settings.,Cliquez sur Paramètres de Compte.,Cliquez sur Paramètres du compte.,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,4,4,4,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Under the My account tab, on the right under ""Preferences and Personalization"" enter your Name and date of birth.","Sous l'onglet Mon compte, à droite sous « Préférences et Personnalisation », entrez votre nom et date de naissance.","Sous l'onglet Mon compte, à droite sous « Préférences et Personnalisation », entrez votre nom et votre date de naissance.",agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,5,5,5,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Click the Payment Information tab and enter your Billing address (Country, address, postal code, phone number).","Cliquez sur l'onglet « Informations de paiement » et entrez votre adresse de facturation (Pays, adresse, code postal, numéro de téléphone).","Cliquez sur l'onglet « Informations de paiement » et entrez votre adresse de facturation (pays, adresse, code postal, numéro de téléphone).",agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,6,6,6,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Once completed, click the ""Save"" button to keep your changes.","Une fois terminé, cliquez sur le bouton « Enregistrer » pour conserver vos modifications.","Une fois terminé, cliquez sur le bouton « Enregistrer » pour sauvegarder vos modifications.",agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,7,7,7,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Under Payment Information, enter your Credit Card details (The postal code on your credit card must match the postal code on your billing address).","Sous Informations de paiement, entrez les détails de votre carte de crédit (Le code postal sur votre carte de crédit doit correspondre au code postal de votre adresse de facturation).","Sous Informations de paiement, entrez les informations de votre carte de crédit (le code postal sur votre carte de crédit doit correspondre au code postal de votre adresse de facturation).",agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,8,8,8,agent
en_fr_#CLIENT-02#_default020-12-27-39,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Once completed, click the ""Save"" button to keep your changes.","Une fois terminé, cliquez sur le bouton « Enregistrer » pour conserver vos modifications.","Une fois terminé, cliquez sur le bouton « Enregistrer » pour sauvegarder vos modifications.",agent
en_fr_#CLIENT-02#_default020-12-27-2,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,je n',I do not,I can't,customer
en_fr_#CLIENT-02#_default020-12-27-2,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#EMAIL#,#EMAIL#,#EMAIL#,customer
en_fr_#CLIENT-02#_default020-12-27-2,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,je n'arrive pas a faire valider ma carte cadeau #PRS_ORG# Or je suis sure que le code tapé (6 reprises en vain) est le bon.,I can't have my #PRS_ORG# Gold gift card validated I'm sure the code typed (6 times in vain) is the right one.,"I can't have my #PRS_ORG# Gold gift card validated, though I'm sure that the code I entered (6 times in vain) is the right one.",customer
en_fr_#CLIENT-02#_default020-12-27-2,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,L'application refuse de le valider,The application refuses to validate it,The application refuses to validate it,customer
en_fr_#CLIENT-02#_default020-12-27-2,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,LA #PRS_ORG#,The #PRS_ORG#,The #PRS_ORG#,customer
en_fr_#CLIENT-02#_default020-12-27-2,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Thank you for the information.,Merci pour l'information.,Merci pour les informations.,agent
en_fr_#CLIENT-02#_default020-12-27-2,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I will be more than happy to assist you.,Je serai ravi de vous aider.,Nous nous ferons un plaisir de vous aider.,agent
en_fr_#CLIENT-02#_default020-12-27-2,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Please allow me a moment to verify the account.,Veuillez m'accorder un moment pour vérifier le compte.,Veuillez m'accorder un moment pour vérifier le compte.,agent
en_fr_#CLIENT-02#_default020-12-27-2,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,thanks for waiting,Merci pour votre patience,merci pour votre patience,agent
en_fr_#CLIENT-02#_default020-12-27-2,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"I am sorry that you are experiencing this issue, I will do my best to assist you.","Je suis désolé que vous rencontriez ce problème, je ferai de mon mieux pour vous aider.","Nous sommes désolés que vous rencontriez ce problème, je ferai de mon mieux pour vous aider.",agent
